Date,005930,373220,000660,207940,051910,006400,005935,005380,000270,035420
2023-02-02,63500,533000.0,93400,812000.0,676000.0,716000,56800,169900,69700,211500.0
2023-02-03,63800,535000.0,92200,811000.0,674000.0,714000,57100,172800,71200,223500.0
2023-02-06,61600,525000.0,89100,807000.0,658000.0,701000,55400,170700,70500,215500.0
2023-02-07,61900,542000.0,90800,813000.0,681000.0,711000,55500,170500,71300,219500.0
2023-02-08,63100,546000.0,94900,816000.0,672000.0,730000,57000,172700,71500,230500.0
2023-02-09,63000,550000.0,94400,814000.0,680000.0,738000,56800,172600,71700,230000.0
2023-02-10,62800,542000.0,93500,808000.0,673000.0,735000,56400,173400,72400,230000.0
2023-02-13,62900,522000.0,90600,807000.0,670000.0,723000,56100,171600,73200,223000.0
2023-02-14,63200,525000.0,93400,805000.0,676000.0,739000,56500,173700,73500,224000.0
2023-02-15,62200,527000.0,91700,794000.0,674000.0,726000,55800,172700,72600,215500.0
2023-02-16,63700,549000.0,92900,809000.0,717000.0,734000,56500,179300,76500,220500.0
2023-02-17,62600,533000.0,92000,799000.0,689000.0,703000,55800,179000,76400,215500.0
2023-02-20,62700,516000.0,92500,805000.0,667000.0,692000,55900,178200,76300,219000.0
2023-02-21,62100,520000.0,91200,800000.0,687000.0,692000,55300,178200,76600,215500.0
2023-02-22,61100,508000.0,89100,788000.0,666000.0,684000,54800,174200,74500,211500.0
2023-02-23,62000,507000.0,92700,789000.0,668000.0,681000,55100,176200,76400,213500.0
2023-02-24,61300,511000.0,91000,783000.0,669000.0,680000,54500,173900,75300,208000.0
2023-02-27,60500,508000.0,90000,770000.0,657000.0,678000,53600,173300,76000,208000.0
2023-02-28,60600,523000.0,89400,773000.0,680000.0,696000,53400,176300,75300,208500.0
2023-03-02,60800,535000.0,88100,772000.0,678000.0,710000,53900,178500,77800,206000.0
2023-03-03,60500,538000.0,87300,788000.0,703000.0,731000,53700,176100,78200,205500.0
2023-03-06,61500,547000.0,89700,801000.0,726000.0,781000,54700,177500,78500,214500.0
2023-03-07,60700,566000.0,88900,794000.0,740000.0,793000,54100,175100,77600,211000.0
2023-03-08,60300,562000.0,86800,777000.0,715000.0,754000,54100,174900,78900,202500.0
2023-03-09,60100,549000.0,85600,771000.0,710000.0,732000,53500,176300,78100,202000.0
2023-03-10,59500,551000.0,83300,776000.0,707000.0,737000,53200,175000,78000,199800.0
2023-03-13,60000,563000.0,84300,778000.0,718000.0,738000,53100,176000,78800,202500.0
